"birmingham","al","licensed massage therapist","Licensed Massage Therapist - Rockstars wanted for BUSY locat...","Massage Envy Greystone3.3Birmingham, AL 35242","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Massage Therapist","Escape Day Spa3.7Homewood, AL 35209","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Azia Medical Spa3.0Birmingham, AL 35242","23","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist Birmingham Massage Couple","Birmingham Massage Couple LLCBirmingham, AL 35216","13","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Physical Therapy Aide (Tech)","Therapy Manager LLCBirmingham, AL 35216+2 locations","26","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist - Rockstars wanted for BUSY locat...","Massage Envy Greystone3.3Birmingham, AL 35242","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Massage Therapist","Escape Day Spa3.7Homewood, AL 35209","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Azia Medical Spa3.0Birmingham, AL 35242","23","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist Birmingham Massage Couple","Birmingham Massage Couple LLCBirmingham, AL 35216","13","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Physical Therapy Aide (Tech)","Therapy Manager LLCBirmingham, AL 35216+2 locations","26","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist - Rockstars wanted for BUSY locat...","Massage Envy Greystone3.3Birmingham, AL 35242","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Massage Therapist","Escape Day Spa3.7Homewood, AL 35209","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Azia Medical Spa3.0Birmingham, AL 35242","23","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist Birmingham Massage Couple","Birmingham Massage Couple LLCBirmingham, AL 35216","13","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Physical Therapy Aide (Tech)","Therapy Manager LLCBirmingham, AL 35216+2 locations","26","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Massage Therapist","Escape Day Spa3.7Homewood, AL 35209","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist Birmingham Massage Couple","Birmingham Massage Couple LLCBirmingham, AL 35216","13","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Physical Therapy Aide (Tech)","Therapy Manager LLCBirmingham, AL 35216+2 locations","26","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist - Rockstars wanted for BUSY locat...","Massage Envy Greystone3.3Birmingham, AL 35242","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Azia Medical Spa3.0Birmingham, AL 35242","23","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Massage Therapist","Escape Day Spa3.7Homewood, AL 35209","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist Birmingham Massage Couple","Birmingham Massage Couple LLCBirmingham, AL 35216","13","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Physical Therapy Aide (Tech)","Therapy Manager LLCBirmingham, AL 35216+2 locations","26","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Azia Medical Spa3.0Birmingham, AL 35242","23","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist - Rockstars wanted for BUSY locat...","Massage Envy Greystone3.3Birmingham, AL 35242","30","Mon Aug 17 11:35:04 2020",8,65,30000,60000
"huntsville","al","licensed massage therapist","Licensed Massage Therapist","Revive Nails & Massage therapyHuntsville, AL 35802","20","Mon Aug 17 11:35:06 2020","NA","NA","NA","NA"
"huntsville","al","licensed massage therapist","Licensed Massage Therapist","Revive Nails & Massage therapyHuntsville, AL 35802","20","Mon Aug 17 11:35:06 2020","NA","NA","NA","NA"
"huntsville","al","licensed massage therapist","Licensed Massage Therapist","Revive Nails & Massage therapyHuntsville, AL 35802","20","Mon Aug 17 11:35:06 2020","NA","NA","NA","NA"
"huntsville","al","licensed massage therapist","Licensed Massage Therapist","Revive Nails & Massage therapyHuntsville, AL 35802","20","Mon Aug 17 11:35:06 2020","NA","NA","NA","NA"
"huntsville","al","licensed massage therapist","Licensed Massage Therapist","Revive Nails & Massage therapyHuntsville, AL 35802","20","Mon Aug 17 11:35:06 2020","NA","NA","NA","NA"
