"state","city","jobSearched","jobPosted_nDays_ago","MinHourlySalary","MaxHourlySalary","MinAnnualSalary","MaxAnnualSalary"
"AK","anchorage","security","2020-07-01",10,19,44823,149921.5
"AK","anchorage","security","2020-07-05",10,19,50598,157663
"AK","anchorage","security","2020-07-06",10,19,39048,149921.5
"AK","anchorage","security","2020-07-07",10,19,39048,149921.5
"AK","anchorage","security","2020-07-08",10,19,46748,155082.5
"AK","anchorage","security","2020-07-11",10,19,42898,152502
"AK","anchorage","security","2020-07-14",10,18,NA,NA
"AK","anchorage","security","2020-07-15",10,19,44823,149921.5
"AK","anchorage","security","2020-07-16",10,18.5714285714286,NA,NA
"AK","anchorage","security","2020-07-17",10,19,44823,149921.5
"AK","anchorage","security","2020-07-18",10,18,NA,NA
"AK","anchorage","security","2020-07-20",10,16,NA,NA
"AK","anchorage","security","2020-07-21",10,19.4285714285714,NA,NA
"AK","anchorage","security","2020-07-22",10,19,50598,157663
"AK","anchorage","security","2020-07-24",10,19.8571428571429,NA,NA
"AK","anchorage","security","2020-07-25",10,19,50598,157663
"AK","anchorage","security","2020-07-30",10,19,39048,157663
"AK","anchorage","security","2020-07-31",10,19,39048,157663
"AK","anchorage","security","2020-08-01",10,21,NA,NA
"AK","anchorage","security","2020-08-06",10,21.6,NA,NA
"AK","anchorage","security","2020-08-07",10,18.3333333333333,NA,NA
"AK","anchorage","security","2020-08-08",10,18.3333333333333,NA,NA
"AK","anchorage","security","2020-08-11",10,23,NA,NA
"AK","anchorage","security","2020-08-12",10,23,NA,NA
"AK","anchorage","security","2020-08-13",10,23,NA,NA
"AK","anchorage","security","2020-08-14",10,23,NA,NA
"AK","anchorage","security","2020-08-15",10,23,NA,NA
"AK","badger","security","2020-06-23",15,15,71583,93056
"AK","badger","security","2020-06-26",15,15,71583,93056
"AK","badger","security","2020-07-01",15,15,71583,100979
"AK","badger","security","2020-07-03",15,15,71583,102299.5
"AK","badger","security","2020-07-09",15,15,71583,93056
"AK","badger","security","2020-07-10",15,15,71583,105380.666666667
"AK","badger","security","2020-07-14",15,15,71583,93056
"AK","badger","security","2020-07-16",15,15,71583,93056
"AK","badger","security","2020-07-21",15,16.75,64226.75,88116
"AK","badger","security","2020-07-22",15,18.5,NA,NA
"AK","badger","security","2020-07-23",15,16,NA,NA
"AK","badger","security","2020-07-24",15,18.5,NA,NA
"AK","badger","security","2020-07-29",15,20.25,NA,NA
"AK","badger","security","2020-07-31",15,15,71583,111543
"AK","badger","security","2020-08-04",15,22,NA,NA
"AK","badger","security","2020-08-06",15,22,NA,NA
"AK","badger","security","2020-08-07",15,22,NA,NA
"AK","badger","security","2020-08-08",15,22,42158,54809
"AK","badger","security","2020-08-12",15,22,NA,NA
"AK","badger","security","2020-08-13",15,22,NA,NA
"AK","badger","security","2020-08-14",15,22,NA,NA
"AK","college","security","2020-06-23",15,15,NA,NA
"AK","college","security","2020-06-26",15,15,NA,NA
"AK","college","security","2020-07-01",15,15,NA,NA
"AK","college","security","2020-07-03",15,15,NA,NA
"AK","college","security","2020-07-09",15,15,NA,NA
"AK","college","security","2020-07-14",15,15,NA,NA
"AK","college","security","2020-07-16",15,15,NA,NA
"AK","college","security","2020-07-21",15,16.75,NA,NA
"AK","college","security","2020-07-22",15,18.5,NA,NA
"AK","college","security","2020-07-23",15,15,85799,111543
"AK","college","security","2020-07-24",15,18.5,NA,NA
"AK","college","security","2020-07-29",15,20.25,NA,NA
"AK","college","security","2020-07-31",15,15,85799,111543
"AK","college","security","2020-08-04",15,22,NA,NA
"AK","college","security","2020-08-06",15,22,NA,NA
"AK","college","security","2020-08-07",15,22,NA,NA
"AK","college","security","2020-08-08",15,22,42158,54809
"AK","college","security","2020-08-12",15,22,NA,NA
"AK","college","security","2020-08-13",15,22,NA,NA
"AK","college","security","2020-08-14",15,22,NA,NA
"AK","fairbanks","security","2020-06-23",15,15,71583,93056
"AK","fairbanks","security","2020-06-26",15,15,71583,93056
"AK","fairbanks","security","2020-07-01",15,15,55868.5714285714,100979
"AK","fairbanks","security","2020-07-03",15,15,53249.5,102299.5
"AK","fairbanks","security","2020-07-09",15,15,71583,93056
"AK","fairbanks","security","2020-07-10",15,15,71583,93056
"AK","fairbanks","security","2020-07-14",15,15,71583,93056
"AK","fairbanks","security","2020-07-16",15,15,71583,93056
"AK","fairbanks","security","2020-07-21",15,16.75,55060,88116
"AK","fairbanks","security","2020-07-22",15,18.5,NA,NA
"AK","fairbanks","security","2020-07-23",15,16,NA,NA
"AK","fairbanks","security","2020-07-24",15,18.5,NA,NA
"AK","fairbanks","security","2020-07-29",15,20.25,NA,NA
"AK","fairbanks","security","2020-07-31",15,15,34916,111543
"AK","fairbanks","security","2020-08-04",15,22,NA,NA
"AK","fairbanks","security","2020-08-06",15,22,NA,NA
"AK","fairbanks","security","2020-08-07",15,22,NA,NA
"AK","fairbanks","security","2020-08-08",15,22,42158,54809
"AK","fairbanks","security","2020-08-12",15,22,NA,NA
"AK","fairbanks","security","2020-08-13",15,22,NA,NA
"AK","fairbanks","security","2020-08-14",15,22,NA,NA
"AK","juneau","security","2020-07-16",16.5,34,NA,NA
"AK","juneau","security","2020-07-22",16.6,34,NA,NA
"AK","juneau","security","2020-07-27",17,34,70291,70291
"AK","juneau","security","2020-07-31",17,34,70291,70291
"AK","juneau","security","2020-08-03",17,34,NA,NA
"AK","juneau","security","2020-08-06",17,34,NA,NA
"AK","juneau","security","2020-08-13",17,34,NA,NA
"AK","knik-fairview","security","2020-06-23",10,19,39048,142180
"AK","knik-fairview","security","2020-07-01",10,19,39048,151469.8
"AK","knik-fairview","security","2020-07-05",10,19,39048,157663
"AK","knik-fairview","security","2020-07-06",10,19,39048,149921.5
"AK","knik-fairview","security","2020-07-07",10,19,39048,151469.8
"AK","knik-fairview","security","2020-07-08",10,19,39048,157663
"AK","knik-fairview","security","2020-07-11",10,19,39048,151469.8
"AK","knik-fairview","security","2020-07-14",10,19,39048,142180
"AK","knik-fairview","security","2020-07-15",10,19,39048,149921.5
"AK","knik-fairview","security","2020-07-16",10,19,41041.1428571429,138287.428571429
"AK","knik-fairview","security","2020-07-17",10,19,39048,157663
"AK","knik-fairview","security","2020-07-18",10,19,39048,142180
"AK","knik-fairview","security","2020-07-20",10,19,43698.6666666667,122775.333333333
"AK","knik-fairview","security","2020-07-21",10,19.8,NA,NA
"AK","knik-fairview","security","2020-07-22",10,19,39048,157663
"AK","knik-fairview","security","2020-07-24",10,20,NA,NA
"AK","knik-fairview","security","2020-07-25",10,19,39048,157663
"AK","knik-fairview","security","2020-07-30",10,19,39048,157663
"AK","knik-fairview","security","2020-08-01",10,20.3333333333333,NA,NA
"AK","knik-fairview","security","2020-08-06",10,23,NA,NA
"AK","knik-fairview","security","2020-08-07",10,20.3333333333333,NA,NA
"AK","knik-fairview","security","2020-08-08",10,19,53000,53000
"AK","knik-fairview","security","2020-08-11",10,23,NA,NA
"AK","knik-fairview","security","2020-08-12",10,23,NA,NA
"AK","knik-fairview","security","2020-08-13",10,23,NA,NA
"AK","knik-fairview","security","2020-08-14",10,23,NA,NA
"AK","knik-fairview","security","2020-08-15",10,23,NA,NA
"AK","lakes","security","2020-06-23",10,14,NA,NA
"AK","lakes","security","2020-07-01",10,14,NA,NA
"AK","lakes","security","2020-07-11",10,14,NA,NA
"AK","lakes","security","2020-07-20",10,14,NA,NA
"AK","lakes","security","2020-07-31",10,14,NA,NA
"AK","lakes","security","2020-08-06",10,14,NA,NA
"AK","lakes","security","2020-08-11",10,14,NA,NA
"AK","lakes","security","2020-08-12",10,14,NA,NA
"AK","sitka","security","2020-07-31",NA,NA,NA,NA
"AK","tanaina","security","2020-06-23",10,14,NA,NA
"AK","tanaina","security","2020-07-01",10,14,NA,NA
"AK","tanaina","security","2020-07-11",10,14,NA,NA
"AK","tanaina","security","2020-07-20",10,14,NA,NA
"AK","tanaina","security","2020-07-31",10,14,NA,NA
"AK","tanaina","security","2020-08-06",10,14,NA,NA
"AK","tanaina","security","2020-08-11",10,14,NA,NA
"AK","tanaina","security","2020-08-12",10,14,NA,NA
"AK","wasilla","security","2020-06-23",10,14,NA,NA
"AK","wasilla","security","2020-07-01",10,14,NA,NA
"AK","wasilla","security","2020-07-11",10,14,NA,NA
"AK","wasilla","security","2020-07-18",10,14,NA,NA
"AK","wasilla","security","2020-07-20",10,14,NA,NA
"AK","wasilla","security","2020-07-31",10,14,NA,NA
"AK","wasilla","security","2020-08-06",10,14,NA,NA
"AK","wasilla","security","2020-08-11",10,14,NA,NA
"AK","wasilla","security","2020-08-12",10,14,NA,NA
"AL","auburn","security","2020-06-23",7.5,9,NA,NA
"AL","auburn","security","2020-06-26",7.5,9,NA,NA
"AL","auburn","security","2020-06-28",7.5,10.25,NA,NA
"AL","auburn","security","2020-07-01",7.5,10.25,NA,NA
"AL","auburn","security","2020-07-08",7.5,10.6666666666667,NA,NA
"AL","auburn","security","2020-07-10",7.5,10.6666666666667,NA,NA
"AL","auburn","security","2020-07-11",7.5,11.5,34916,45393
"AL","auburn","security","2020-07-14",7.5,9,NA,NA
"AL","auburn","security","2020-07-16",7.5,10.25,NA,NA
"AL","auburn","security","2020-07-17",7.5,11.5,34916,45393
"AL","auburn","security","2020-07-18",7.5,9,NA,NA
"AL","auburn","security","2020-07-21",7.5,9,58000,62000
"AL","auburn","security","2020-07-22",7.875,10.875,NA,NA
"AL","auburn","security","2020-07-23",7.5,11.5,34916,62000
"AL","auburn","security","2020-07-24",7.75,11.0833333333333,42610.6666666667,56464.3333333333
"AL","auburn","security","2020-07-25",7.5,11.5,34916,45393
"AL","auburn","security","2020-07-26",7.5,10.25,46458,57848.25
"AL","auburn","security","2020-07-28",8,10.6666666666667,50305.3333333333,62000
"AL","auburn","security","2020-07-30",7.5,10.25,46458,62000
"AL","auburn","security","2020-07-31",8,11.0833333333333,46458,62000
"AL","auburn","security","2020-08-05",8.25,10.25,58000,62000
"AL","auburn","security","2020-08-06",8.5,10.6666666666667,58000,62000
"AL","auburn","security","2020-08-07",8.25,10.25,58000,62000
"AL","auburn","security","2020-08-12",9,11.5,58000,62000
"AL","auburn","security","2020-08-14",9,11.5,58000,62000
"AL","birmingham","security","2020-06-23",7.5,27,35000,75000
"AL","birmingham","security","2020-06-24",7.5,27,35000,75000
"AL","birmingham","security","2020-06-30",7.5,27,35000,75000
"AL","birmingham","security","2020-07-01",7.5,27,NA,NA
"AL","birmingham","security","2020-07-02",7.5,27,NA,NA
"AL","birmingham","security","2020-07-03",7.5,27,NA,NA
"AL","birmingham","security","2020-07-06",7.5,27,24856,60000
"AL","birmingham","security","2020-07-08",7.5,27,NA,NA
"AL","birmingham","security","2020-07-09",7.5,27,NA,NA
"AL","birmingham","security","2020-07-10",7.5,27,NA,NA
"AL","birmingham","security","2020-07-11",7.5,27,NA,NA
"AL","birmingham","security","2020-07-13",7.7,22.2,36142.4,63000
"AL","birmingham","security","2020-07-14",7.5,27,NA,NA
"AL","birmingham","security","2020-07-15",7.5625,25.5,NA,NA
"AL","birmingham","security","2020-07-16",7.625,24,NA,NA
"AL","birmingham","security","2020-07-17",7.5,27,NA,NA
"AL","birmingham","security","2020-07-21",7.625,25.6666666666667,NA,NA
"AL","birmingham","security","2020-07-22",7.5,27,NA,NA
"AL","birmingham","security","2020-07-23",7.66666666666667,23,NA,NA
"AL","birmingham","security","2020-07-24",7.5,27,NA,NA
"AL","birmingham","security","2020-07-25",7.5,27,NA,NA
"AL","birmingham","security","2020-07-28",7.83333333333333,22.3333333333333,40285.3333333333,60000
"AL","birmingham","security","2020-07-29",7.71428571428571,27.5714285714286,34774.8571428571,60000
"AL","birmingham","security","2020-07-30",7.75,24.3333333333333,36428,60000
"AL","birmingham","security","2020-07-31",7.66666666666667,23,32570.6666666667,60000
"AL","birmingham","security","2020-08-01",7.85714285714286,27,41387.4285714286,60000
"AL","birmingham","security","2020-08-03",7.83333333333333,25.6666666666667,40285.3333333333,60000
"AL","birmingham","security","2020-08-05",8,28.3333333333333,48000,60000
"AL","birmingham","security","2020-08-06",8,28.3333333333333,48000,60000
"AL","birmingham","security","2020-08-07",8,15,48000,60000
"AL","birmingham","security","2020-08-10",8,25,48000,60000
"AL","birmingham","security","2020-08-14",8,35,48000,60000
"AL","birmingham","security","2020-08-17",8,35,48000,60000
"AL","decatur","security","2020-06-24",12.16,12.16,79301,103096
"AL","decatur","security","2020-06-25",12.16,12.16,79301,103096
"AL","decatur","security","2020-06-26",12.16,12.16,79301,103096
"AL","decatur","security","2020-06-29",12.16,12.16,79301,103096
"AL","decatur","security","2020-06-30",8,27,66167,103096
"AL","decatur","security","2020-07-01",12.16,12.16,79301,103096
"AL","decatur","security","2020-07-02",9.78285714285714,20.64,71795.8571428571,103096
"AL","decatur","security","2020-07-03",10.08,19.58,72734,103096
"AL","decatur","security","2020-07-06",9.83,13.58,72734,123978
"AL","decatur","security","2020-07-07",9.464,16.264,71420.6,119801.6
"AL","decatur","security","2020-07-08",7.75,21,66167,123978
"AL","decatur","security","2020-07-09",7.5,15,66167,144860
"AL","decatur","security","2020-07-10",7.875,24,66167,113537
"AL","decatur","security","2020-07-11",12.16,12.16,79301,103096
"AL","decatur","security","2020-07-13",10.3057142857143,16.8057142857143,73672.1428571429,109062.285714286
"AL","decatur","security","2020-07-14",8.432,16.832,64200.6,98646.4
"AL","decatur","security","2020-07-15",10.7733333333333,17.1066666666667,74923,103096
"AL","decatur","security","2020-07-16",8,27,66167,103096
"AL","decatur","security","2020-07-17",12.16,12.16,79301,103096
"AL","decatur","security","2020-07-18",12.16,12.16,79301,103096
"AL","decatur","security","2020-07-20",12.16,12.16,79301,103096
"AL","decatur","security","2020-07-21",7.83333333333333,23,66167,117017.333333333
"AL","decatur","security","2020-07-22",8.915,20.29,69450.5,113537
"AL","decatur","security","2020-07-23",7.4,14.4,NA,NA
"AL","decatur","security","2020-07-24",7.675,20.4,NA,NA
"AL","decatur","security","2020-07-27",7.25,15,54684,71090
"AL","decatur","security","2020-07-28",7.42857142857143,15,62886.1428571429,123782.857142857
"AL","decatur","security","2020-07-29",7.375,15,60425.5,107975
"AL","decatur","security","2020-07-30",7.375,15,60425.5,107975
"AL","decatur","security","2020-07-31",7.35,13.8,NA,NA
"AL","decatur","security","2020-08-01",7.33333333333333,14,NA,NA
"AL","decatur","security","2020-08-02",7.33333333333333,14,NA,NA
"AL","decatur","security","2020-08-03",7.33333333333333,14.5,NA,NA
"AL","decatur","security","2020-08-04",7.25,13.5,NA,NA
"AL","decatur","security","2020-08-06",7.25,13.8,NA,NA
"AL","decatur","security","2020-08-07",7.25,15,54684,71090
"AL","decatur","security","2020-08-08",7.25,13.5,NA,NA
"AL","decatur","security","2020-08-10",7.25,15,54684,71090
"AL","decatur","security","2020-08-12",7.25,12,NA,NA
"AL","decatur","security","2020-08-13",7.25,12,NA,NA
"AL","decatur","security","2020-08-14",7.25,12,NA,NA
"AL","decatur","security","2020-08-15",7.25,12,NA,NA
"AL","decatur","security","2020-08-16",7.25,12,NA,NA
"AL","decatur","security","2020-08-17",7.25,12,NA,NA
"AL","dothan","security","2020-07-08",7.5,10,38921,62869
"AL","dothan","security","2020-07-15",7.5,10,38921,56433.5
"AL","dothan","security","2020-07-16",7.5,10,38921,75740
"AL","dothan","security","2020-07-17",7.8,10,38921,55266.4
"AL","dothan","security","2020-07-18",7.75,10,38921,58678.6666666667
"AL","dothan","security","2020-07-19",7.5,10,38921,75740
"AL","dothan","security","2020-07-21",8.16666666666667,10,38921,58678.6666666667
"AL","dothan","security","2020-07-24",8.33333333333333,10,38921,62869
"AL","dothan","security","2020-07-25",7.5,10,38921,75740
"AL","dothan","security","2020-07-30",7.5,10,38921,62269
"AL","dothan","security","2020-07-31",7.5,10,38921,62269
"AL","dothan","security","2020-08-06",10,10,38921,50598
"AL","dothan","security","2020-08-07",9.33333333333333,10,38921,50598
"AL","dothan","security","2020-08-12",10,10,38921,50598
"AL","dothan","security","2020-08-14",10,10,38921,50598
"AL","hoover","security","2020-06-23",7.5,27,35000,75000
"AL","hoover","security","2020-06-24",7.5,27,35000,75000
"AL","hoover","security","2020-06-30",7.5,27,35000,75000
"AL","hoover","security","2020-07-01",7.5,27,35000,75000
"AL","hoover","security","2020-07-02",7.5,27,35000,75000
"AL","hoover","security","2020-07-03",7.5,27,35000,75000
"AL","hoover","security","2020-07-06",8,15,24856,60000
"AL","hoover","security","2020-07-08",7.66666666666667,23,31618.6666666667,70000
"AL","hoover","security","2020-07-09",7.6,24.6,32971.2,72000
"AL","hoover","security","2020-07-10",7.66666666666667,23,31618.6666666667,70000
"AL","hoover","security","2020-07-11",7.5,27,35000,75000
"AL","hoover","security","2020-07-13",7.83333333333333,19,28237.3333333333,65000
"AL","hoover","security","2020-07-14",7.66666666666667,23,31618.6666666667,70000
"AL","hoover","security","2020-07-15",7.5,27,35000,75000
"AL","hoover","security","2020-07-16",7.75,21,29928,67500
"AL","hoover","security","2020-07-17",7.5,27,35000,75000
"AL","hoover","security","2020-07-19",7.5,27,35000,75000
"AL","hoover","security","2020-07-21",7.86363636363636,23,28544.7272727273,65454.5454545455
"AL","hoover","security","2020-07-22",7.65909090909091,25.5454545454545,32233.4545454545,70909.0909090909
"AL","hoover","security","2020-07-23",7.9375,23,27392,63750
"AL","hoover","security","2020-07-24",7.5,27,35000,75000
"AL","hoover","security","2020-07-25",7.75,21,29928,67500
"AL","hoover","security","2020-07-28",8.08333333333333,21.6666666666667,24856,60000
"AL","hoover","security","2020-07-29",8.025,17,24856,60000
"AL","hoover","security","2020-07-30",8.05,19,24856,60000
"AL","hoover","security","2020-07-31",8,15,24856,60000
"AL","hoover","security","2020-08-01",8.10714285714286,23.5714285714286,24856,60000
"AL","hoover","security","2020-08-03",8,15,24856,60000
"AL","hoover","security","2020-08-05",8.125,25,24856,60000
"AL","hoover","security","2020-08-06",8.15,27,24856,60000
"AL","hoover","security","2020-08-07",8.125,25,24856,60000
"AL","hoover","security","2020-08-08",8.05,19,24856,60000
"AL","hoover","security","2020-08-10",8.125,25,24856,60000
"AL","hoover","security","2020-08-14",8.25,35,24856,60000
"AL","hoover","security","2020-08-15",8.25,35,24856,60000
"AL","hoover","security","2020-08-16",8.25,35,24856,60000
"AL","hoover","security","2020-08-17",8.25,35,24856,60000
"AL","huntsville","security","2020-06-24",7.5,27,24086,103096
"AL","huntsville","security","2020-06-25",7.5,27,24086,103096
"AL","huntsville","security","2020-06-29",7.5,27,24086,103096
"AL","huntsville","security","2020-06-30",7.5,27,24086,103096
"AL","huntsville","security","2020-07-01",7.5,27,24086,103096
"AL","huntsville","security","2020-07-02",7.5,27,24086,103096
"AL","huntsville","security","2020-07-03",7.5,27,24086,103096
"AL","huntsville","security","2020-07-06",7.5,27,24086,103096
"AL","huntsville","security","2020-07-07",7.5,27,40918.4,119801.6
"AL","huntsville","security","2020-07-08",7.5,27,36109.1428571429,115028.571428571
"AL","huntsville","security","2020-07-09",7.5,27,38113,117017.333333333
"AL","huntsville","security","2020-07-10",7.5,27,24086,103096
"AL","huntsville","security","2020-07-11",7.5,27,24086,103096
"AL","huntsville","security","2020-07-13",7.5,27,30097.5714285714,109062.285714286
"AL","huntsville","security","2020-07-14",7.6,27,38621.8,105047.6
"AL","huntsville","security","2020-07-15",7.5,27,34606.25,113537
"AL","huntsville","security","2020-07-16",7.5,27,24086,103096
"AL","huntsville","security","2020-07-18",7.5,27,24086,103096
"AL","huntsville","security","2020-07-19",7.7,24,NA,NA
"AL","huntsville","security","2020-07-21",7.625,26.0625,NA,NA
"AL","huntsville","security","2020-07-22",7.57142857142857,27,40480.2857142857,110456.285714286
"AL","huntsville","security","2020-07-23",7.64285714285714,27,44851.4285714286,105884
"AL","huntsville","security","2020-07-24",7.6,27,47038,113400.4
"AL","huntsville","security","2020-07-25",7.5,27,24086,103096
"AL","huntsville","security","2020-07-27",8,27,54684,71090
"AL","huntsville","security","2020-07-28",7.8125,23.25,NA,NA
"AL","huntsville","security","2020-07-29",7.8,24,NA,NA
"AL","huntsville","security","2020-07-30",7.66666666666667,27,62339.3333333333,120270
"AL","huntsville","security","2020-07-31",7.8,24,NA,NA
"AL","huntsville","security","2020-08-01",7.82142857142857,22.7142857142857,NA,NA
"AL","huntsville","security","2020-08-02",7.83333333333333,27,58511.6666666667,95680
"AL","huntsville","security","2020-08-03",7.83333333333333,27,58511.6666666667,95680
"AL","huntsville","security","2020-08-04",8,12,NA,NA
"AL","huntsville","security","2020-08-06",8,19.5,NA,NA
"AL","huntsville","security","2020-08-07",8,17,NA,NA
"AL","huntsville","security","2020-08-08",8,19.5,NA,NA
"AL","huntsville","security","2020-08-10",8,27,54684,71090
"AL","huntsville","security","2020-08-12",8,12,NA,NA
"AL","huntsville","security","2020-08-13",8,12,NA,NA
"AL","huntsville","security","2020-08-16",8,12,NA,NA
"AL","huntsville","security","2020-08-17",8,12,NA,NA
"AL","madison","security","2020-06-24",7.5,27,24086,103096
"AL","madison","security","2020-06-29",7.5,27,24086,103096
"AL","madison","security","2020-06-30",7.75,19,51693.5,103096
"AL","madison","security","2020-07-01",7.75,19,51693.5,103096
"AL","madison","security","2020-07-02",7.75,19,51693.5,103096
"AL","madison","security","2020-07-03",8,11,79301,103096
"AL","madison","security","2020-07-07",7.7,22.2,40918.4,119801.6
"AL","madison","security","2020-07-08",7.75,19,51693.5,103096
"AL","madison","security","2020-07-09",7.66666666666667,23,38113,117017.333333333
"AL","madison","security","2020-07-10",7.75,19,51693.5,103096
"AL","madison","security","2020-07-11",7.5,27,24086,103096
"AL","madison","security","2020-07-13",7.64285714285714,23,37985.4285714286,109062.285714286
"AL","madison","security","2020-07-14",7.78571428571429,19.5714285714286,45087.2857142857,89379.1428571429
"AL","madison","security","2020-07-15",7.7,20.6,46172,103096
"AL","madison","security","2020-07-16",7.75,19,51693.5,103096
"AL","madison","security","2020-07-18",7.5,27,24086,103096
"AL","madison","security","2020-07-19",7.875,16,NA,NA
"AL","madison","security","2020-07-21",7.75,19.8,NA,NA
"AL","madison","security","2020-07-22",7.91666666666667,15.6666666666667,NA,NA
"AL","madison","security","2020-07-23",8,13.6666666666667,NA,NA
"AL","madison","security","2020-07-24",8,13,NA,NA
"AL","madison","security","2020-07-25",8,11,79301,103096
"AL","madison","security","2020-07-27",8,15,54684,71090
"AL","madison","security","2020-07-28",8,13.4,NA,NA
"AL","madison","security","2020-07-29",8,13.6666666666667,NA,NA
"AL","madison","security","2020-07-30",8,14,NA,NA
"AL","madison","security","2020-07-31",8,15,63296.25,126417.5
"AL","madison","security","2020-08-01",8,13.9090909090909,NA,NA
"AL","madison","security","2020-08-02",8,15,58511.6666666667,95680
"AL","madison","security","2020-08-03",8,13.6666666666667,NA,NA
"AL","madison","security","2020-08-04",8,12.6,NA,NA
"AL","madison","security","2020-08-05",8,11,NA,NA
"AL","madison","security","2020-08-06",8,13.1538461538462,NA,NA
"AL","madison","security","2020-08-07",8,14,NA,NA
"AL","madison","security","2020-08-08",8,14,NA,NA
"AL","madison","security","2020-08-10",8,15,54684,71090
"AL","madison","security","2020-08-12",8,11,NA,NA
"AL","madison","security","2020-08-13",8,11,NA,NA
"AL","madison","security","2020-08-16",8,11,NA,NA
"AL","madison","security","2020-08-17",8,11,NA,NA
"AL","mobile","security","2020-06-24",7.5,27,26000,29500
"AL","mobile","security","2020-07-01",7.5,27,26000,29500
"AL","mobile","security","2020-07-02",7.5,27,26000,29500
"AL","mobile","security","2020-07-03",7.5,27,26000,29500
"AL","mobile","security","2020-07-06",7.5,20,26000,29500
"AL","mobile","security","2020-07-07",7.5,24.6666666666667,26000,29500
"AL","mobile","security","2020-07-08",7.5,27,26000,29500
"AL","mobile","security","2020-07-09",7.5,27,26000,29500
"AL","mobile","security","2020-07-10",7.5,20,26000,29500
"AL","mobile","security","2020-07-11",7.5,27,26000,29500
"AL","mobile","security","2020-07-13",7.5,23.5,26000,29500
"AL","mobile","security","2020-07-14",7.5,21.6666666666667,NA,NA
"AL","mobile","security","2020-07-16",7.5,23.5,26000,29500
"AL","mobile","security","2020-07-18",7.5,25.2222222222222,NA,NA
"AL","mobile","security","2020-07-21",8,25.2,NA,NA
"AL","mobile","security","2020-07-22",7.5,27,26000,29500
"AL","mobile","security","2020-07-24",7.5,19.3333333333333,NA,NA
"AL","mobile","security","2020-07-25",7.5,27,26000,29500
"AL","mobile","security","2020-07-28",7.91666666666667,21.6666666666667,NA,NA
"AL","mobile","security","2020-07-29",8.75,27,26000,29500
"AL","mobile","security","2020-07-30",7.91666666666667,21.6666666666667,NA,NA
"AL","mobile","security","2020-07-31",7.85714285714286,22,26000,29500
"AL","mobile","security","2020-08-01",8.125,23.5,26000,29500
"AL","mobile","security","2020-08-02",7.5,20,26000,29500
"AL","mobile","security","2020-08-05",8.75,27,26000,29500
"AL","mobile","security","2020-08-06",8.75,27,26000,29500
"AL","mobile","security","2020-08-07",8.125,22.5,NA,NA
"AL","mobile","security","2020-08-08",7.91666666666667,21,NA,NA
"AL","mobile","security","2020-08-09",8.75,27,26000,29500
"AL","mobile","security","2020-08-10",8.125,22.5,NA,NA
"AL","mobile","security","2020-08-11",8.75,27,26000,29500
"AL","mobile","security","2020-08-12",8.75,27,26000,29500
"AL","mobile","security","2020-08-14",8.75,27,26000,29500
"AL","mobile","security","2020-08-15",8.75,27,26000,29500
"AL","mobile","security","2020-08-16",8.75,27,26000,29500
"AL","montgomery","security","2020-06-23",7.5,15,43251,68777
"AL","montgomery","security","2020-06-24",7.5,15,43251,68777
"AL","montgomery","security","2020-07-01",7.5,15,43251,68777
"AL","montgomery","security","2020-07-03",7.5,15,36008,68777
"AL","montgomery","security","2020-07-07",7.5,15,31996,94388.5
"AL","montgomery","security","2020-07-08",7.5,15,32954.6,79021.6
"AL","montgomery","security","2020-07-09",7.5,15,28765,68777
"AL","montgomery","security","2020-07-10",7.5,15,20741,120000
"AL","montgomery","security","2020-07-11",7.5,15,30380.5,81582.75
"AL","montgomery","security","2020-07-13",7.5,15,28244.3333333333,82925.6666666667
"AL","montgomery","security","2020-07-14",7.5,15,26847.8,87510.8
"AL","montgomery","security","2020-07-15",7.5,15,28765,68777
"AL","montgomery","security","2020-07-16",7.5,15,43251,68777
"AL","montgomery","security","2020-07-17",7.5,15,36008,68777
"AL","montgomery","security","2020-07-18",7.5,15,36008,68777
"AL","montgomery","security","2020-07-22",7.6,15.4,26847.8,75510.8
"AL","montgomery","security","2020-07-23",7.5,15,28765,68777
"AL","montgomery","security","2020-07-24",7.5,15,20741,120000
"AL","montgomery","security","2020-07-28",7.66666666666667,15.6666666666667,20741,80000
"AL","montgomery","security","2020-07-29",7.66666666666667,15.6666666666667,20741,80000
"AL","montgomery","security","2020-07-31",7.5,15,20741,120000
"AL","montgomery","security","2020-08-01",7.66666666666667,15.6666666666667,20741,80000
"AL","montgomery","security","2020-08-02",7.5,15,20741,120000
"AL","montgomery","security","2020-08-04",7.5,15,20741,60000
"AL","montgomery","security","2020-08-05",7.5,15,20741,60000
"AL","montgomery","security","2020-08-06",7.75,16,20741,60000
"AL","montgomery","security","2020-08-07",7.75,16,20741,60000
"AL","montgomery","security","2020-08-08",7.5,15,20741,60000
"AL","montgomery","security","2020-08-09",7.5,15,20741,60000
"AL","montgomery","security","2020-08-11",8,17,20741,60000
"AL","montgomery","security","2020-08-12",8,17,20741,60000
"AL","montgomery","security","2020-08-14",8,17,20741,60000
"AL","montgomery","security","2020-08-15",8,17,20741,60000
"AL","montgomery","security","2020-08-16",8,17,20741,60000
"AL","tuscaloosa","security","2020-06-25",7.5,13.5,NA,NA
"AL","tuscaloosa","security","2020-06-26",7.5,13.5,NA,NA
"AL","tuscaloosa","security","2020-07-03",7.5,13.5,NA,NA
