"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Sf Wellness LLCBirmingham, AL 35242","30","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist - Rockstars wanted for BUSY locat...","Massage Envy Greystone3.3Birmingham, AL 35242","30","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Azia Medical Spa3.0Birmingham, AL 35242","8","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Physical Therapist Assistant - LPTA","Comfort Care Home Health3.2Bessemer, AL","4","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Massage Therapist - Independent Contractor","Innovative Spa Management2.0Birmingham, AL 35223","2","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Physical Therapy Aide (Tech)","Therapy Manager LLCBirmingham, AL 35216+2 locations","11","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist - Rockstars wanted for BUSY locat...","Massage Envy Greystone3.3Birmingham, AL 35242","30","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Azia Medical Spa3.0Birmingham, AL 35242","8","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Physical Therapist Assistant - LPTA","Comfort Care Home Health3.2Bessemer, AL","4","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Massage Therapist - Independent Contractor","Innovative Spa Management2.0Birmingham, AL 35223","2","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Physical Therapy Aide (Tech)","Therapy Manager LLCBirmingham, AL 35216+2 locations","11","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Sf Wellness LLCBirmingham, AL 35242","30","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist - Rockstars wanted for BUSY locat...","Massage Envy Greystone3.3Birmingham, AL 35242","30","Mon Aug 03 05:17:36 2020",8,40,30000,60000
"birmingham","al","licensed massage therapist","Licensed Massage Therapist","Azia Medical Spa3.0Birmingham, AL 35242","8","Mon Aug 03 05:17:36 2020",8,40,30000,60000
